jobTitle,postedDate,jobDescription,jobUrl
Web Designer (UIUX),19 hours ago,"<p><strong><u>Job Responsibilities:</u></strong></p><ul><li>Creating web user-centered designs by understanding business requirements, and user feedback.</li><li>Collaborating effectively with product, engineering, and management teams.</li><li>Develop and maintain knowledge base of current UI / UX trends in Forums &amp; Trading website environment.</li><li>Create designs and key milestone deliverables.</li><li>Create mock-ups and interactive prototypes to solve challenging problems.</li><li>Objectively evaluate and refine concepts based on learnings from user testing validation.</li></ul><p><strong><u>Job Requirements:</u></strong></p><ul><li><em>Prefer at least 1 year design experience.</em></li><li>Have prior experience as a UI/UX Designer as well as a strong portfolio of related projects.</li><li>Proficient in Adobe Creative Suite (specifically Illustrator, InDesign and Photoshop).</li><li>Required HTML5, CSS3, and JavaScript skills.</li><li>Excellent communication skills and can clearly articulate your ideas, designs, and suggestions.</li><li>Experience in designing Corporate Websites/Landing Pages with a mobile first approach.</li><li>Have a good understanding of SEO SEM, Google Ad principles.</li><li><strong>Fluent in spoken and written <em>English and Mandarin</em></strong></li></ul>",https://www.jobstreet.com.my/en/job/web-designer-uiux-5266712
Frontend Developer (ReactJS),26-Jan-23,"<p><strong>About us</strong></p><p>We are a software development company doing bespoke projects and outsourcing for our sister company (<strong>Infinit Group Pte Ltd</strong>) in Singapore. With domains mainly in Telecommunications, Financial Institutes, Aerospace, Logistic, Retails and Entertainments, we work closely with our close partners in Singapore, China, and Indonesia.</p><p><strong>Job Highlights</strong></p><ul><li>Good working environment in stylish office</li><li>IT &amp; Digital Work Environment</li><li>Outstanding Career Development Opportunities</li></ul><p><strong>Job Descriptions</strong></p><ul><li>Design and development of web frontend</li><li>Building responsive web dashboards (desktop &amp; mobile)</li><li>Work together with existing team members / customer's IT team, and improve the processes over time</li><li>Participate in all stages of software development life cycle</li><li>Ensure timely delivery on assigned works</li></ul><p><strong>Required Skillsets</strong></p><ul><li>3+ Years of experience in Webpage design &amp; development</li><li>At least 2 years of experience in ReactJS , HTML5 ,CSS is must</li><li>Experience in Wireframes mock-up</li><li>Familiar with Restful microservices &amp; JSON schema</li><li>Debugging, Troubleshooting &amp; Bug fixing</li><li>Familiar with AWS Cloud Front , S3</li><li>Familiar with DevSecOps (Good to have)</li></ul><p><strong>Benefits:</strong></p><ul><li>Attractive remuneration package</li><li>Annual leave, sick leave &amp; medical claim</li><li>Bonus &amp; salary increment based on working performance</li><li>Smart casual wear</li><li>Unlimited Stock of Snacks provided in pantry</li></ul>",https://www.jobstreet.com.my/en/job/frontend-developer-reactjs-5257156
Full Stack Developer,2-Feb-23,"<p><strong><u>Location</u></strong></p><p>Kuala Lumpur (Hybrid)</p><p><strong><u>Technical Skills</u></strong></p><ul><li>Proven experience as a Full Stack Developer or similar role</li><li>You have a great understanding of React Native, Redux and TypeScript.</li><li>Experience developing desktop and mobile applications as well as maintenance.</li><li>Familiarity with common stacks</li><li>Good understanding of RESTful APIs.</li><li>Good understanding of server-side to front-end flow</li><li>Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, </li><li>jQuery)</li><li>Knowledge of multiple back-end languages (e.g. C#, Java, Python) and JavaScript frameworks </li><li>(e.g. Angular, React, Node.js)</li><li>Familiarity with databases (e.g. MySQL, MongoDB), web servers (e.g. Apache) and UI/UX design</li><li>Proven work experience with complex RESTful API.</li><li>Knowledge about Git version control is a must.</li></ul><p><strong><u>Key Responsibilities</u></strong></p><ul><li>Design, develop, and maintain front-end and back-end applications using JavaScript, React , Vue JS and Node JS</li><li>Write clean, efficient, and well-documented code.</li><li>Collaborate with cross-functional teams, including designers, product managers, and other developers.</li><li>Create and implement responsive user interfaces using React Native</li><li>Build and maintain scalable and secure software solutions.</li><li>Integrate with third-party APIs and data storage solutions, such as databases and cloud services.</li><li>Debug and resolve software defects and compatibility issues.</li><li>Ensure the performance, security, and accessibility of our applications.</li><li>Stay up to date with the latest industry trends and technologies.</li><li>Participate in code reviews and provide constructive feedback to other team members.</li><li>Mentor junior developers and help them grow their skills (Applicable to senior candidates).</li><li>Contribute to the development of software development best practices and standards.</li><li>Participate in Agile development methodologies, including sprint planning, retrospectives, and daily stand-ups.</li><li>Work with the team to estimate and plan projects, and deliver on-time </li></ul><p><strong>What's in store?</strong></p><ul><li>Be part of the fastest-growing health tech company in the region!</li><li>Opportunity to drive new ideas and make a measurable impact on company metrics</li><li>Work with incredibly driven people with great executable ideas</li><li>Competitive Salary</li><li>Learning &amp; Development Allowance</li><li>The chance to launch new markets in different countries.</li></ul><p><strong>What will your roadmap to joining Heliaa look like?</strong></p><p>After you submit your application, you can expect to prepare for the following steps in the hiring process:</p><p>• 1 session -Talent Acquisition Team (Virtual or face-to-face)</p><p>• 1 session -Technical Team (Virtual or face-to-face)</p><p>• 1 session –Closing Interview (Virtual or face-to-face)</p>",https://www.jobstreet.com.my/en/job/full-stack-developer-5265176
Front-End Engineer,29-Jan-23,"<p><strong>Frontend Developer Job Description</strong></p><p>We are searching for frontend developers with 3+ years of experience <strong>(Lead with 4+ years )</strong> to join us. In this role, you will be responsible for developing and implementing user interface components using React or Vue 2/3. You will also be responsible for profiling and improving front-end performance and documenting our front-end codebase.</p><p>To ensure success as a Frontend Developer, you should have in-depth knowledge of JavaScript, how browser works and React/Vue concepts, excellent front-end coding skills, and a good understanding of progressive web applications.</p><p><strong>Job Responsibilities</strong></p><ul><li>Diagnose and fix bugs and other performance optimizations in existing Vue applications</li><li>Building reusable components and front-end libraries for future use</li><li>Re-factoring existing code into modern web components as their business and products continue to scale</li><li>Meeting with the development team to discuss user interface ideas and applications</li><li>Documenting application changes and developing updates</li></ul><p><strong>Qualifications</strong></p><ul><li>3+/<strong>4+(Lead)</strong> years in React/Vue Development.</li><li>Good knowledge of frontend related techniques including React, Vue, TypeScript, HTML5, CSS, etc.</li><li>Familiar with code versioning tools Git.</li><li>Familiar with Agile development methodology.</li><li>Capable of writing code that is easy to read and maintain. </li><li>Strong proficiency in JavaScript, including DOM manipulation and the JavaScript object model.</li><li>Easy going, good communication skills, keen to learn new knowledge.</li><li>Deep understanding on how browser works, virtual DOM, etc</li><li>Experience with RESTful APIs.</li><li>Familiar with modern front-end build pipelines and tools.</li><li>Ability to understand business requirements and translate them into technical requirements.</li><li><strong>Familiar</strong> <strong>with monorepos/micro-frontend architecture(Lead).</strong></li></ul>",https://www.jobstreet.com.my/en/job/front-end-engineer-5254060
Programmer (Web),31-Jan-23,"<p>We’re looking for a skilled web developer to join our team. The ideal candidate is a technically talented person, who can work alongside a team and independently in creation and maintenance of web application.</p><p><strong>You will play an important role in:</strong></p><ul><li>Responsible for designing, coding and modifying web application.</li><li>Perform coding using best practices for web application development with responsive site design for mobile.</li><li>Create web application using PHP, HTML/CSS, MYSQL databases.</li><li>Addressing all browsers and devices to ensure various computers can access function and content.</li><li>Maintain updated knowledge of new and emerging technology trends.</li></ul><p><strong>To be successful in this role, you would needs to have:</strong></p><ul><li>Positive attitude and strong passion in programming.</li><li>Fresh graduates are welcomed to apply.</li><li>Possess skill for PHP, SQL, Web programming, basic computer and networking knowledge.</li><li>Analytical, independent, hardworking, fast-learner and team player with ability to multi-task.</li></ul><p><strong>How this career will benefit you?</strong></p><ul><li>You will have the opportunity to climb the <strong>corporate ladder </strong>in the future.  </li><li>Special granted leaves: <strong>Birthday Leaves.</strong></li><li>Rewards and recognition:<strong> High Incentive Plan </strong>based on Performance.</li><li>Additional Benefits: <strong>Sports and Recreational, Company Trip Benefit, Work From Home</strong>,</li></ul><p><strong>Transportation near-by:</strong> LRT IOI Puchong Jaya.</p>",https://www.jobstreet.com.my/en/job/programmer-web-5261675
Full Stack Developer,2-Feb-23,"<p><u>Your day-to-day revolves around:</u></p><p>•               Involve in application development activities such as requirement gathering, coding, integration, and testing.</p><p>•               Develop and maintain new API endpoints and front-end features.</p><p>•               Analyze, maintain &amp; debug existing applications.</p><p>•               Code effective web applications, Windows applications, mobile apps and API’s.</p><p>•               Troubleshoot and resolve issues impacting development.</p><p>•               Collaborate closely with internal stakeholders to identify enhancements needed</p><p>•               Documentation of system design, enhancements and internal user guides</p><p><u>Criteria:</u></p><p>•               Bachelor's Degree in Computer Science, Information Technology or equivalent courses</p><p>•               Minimum 2 years of experience with any of the following – ASP.NET, Java, Javascript, C#, C++, Phyton, Microsoft .NET Framework</p><p>•               Familiar with database technology, MySQL, SQL Server, key-value stores.</p><p>•               Knowledge of code versioning tools (GIT).</p><p>•               Excellent interpersonal &amp; communication skills to deal with internal stakeholders &amp; vendors</p><p>•               Self-motivated nature and the ability to work autonomously with minimal supervision.</p><p>•               Additional knowledge in Azure/AWS will be of added advantage.</p>",https://www.jobstreet.com.my/en/job/full-stack-developer-5236774
Front-End Developer (ReactJS),26-Jan-23,"<p><strong>Job Description</strong></p><p>We are looking for a skilled React.js Developer having 3+ years of experience to join our development team. In this role, you will be responsible for developing and implementing user interface components using React.js concepts and workflows such as Redux, Flux, and Webpack. You will also be responsible for profiling and improving front-end performance and documenting our front-end codebase.</p><p>To ensure success as a React.js Developer, you should have in-depth knowledge of JavaScript and React concepts, excellent front-end coding skills, and a good understanding of progressive web applications. Ultimately, a top-class React.js Developer should be able to design and build modern user interface components to enhance application performance.</p>Responsibilities<p>1.      Developing and implementing responsive user interface components using React concepts.</p><p>2.      Developing and implementing front-end architecture to support user interface concepts.</p><p>3.      Building reusable components and front-end libraries for future use</p><p>4.      Translating wireframes into high quality code</p><p>5.      Optimizing components for maximum performance across an array of browsers</p><p>6.      Meeting with the development team to discuss user interface ideas and applications</p><p>7.      Monitoring and improving front-end performance.</p><p>8.      Documenting application changes and developing updates</p>Desired Skills And ExperienceMinimum Requirements1.      3+ years in React.js DevelopmentCore Requirements<p>1.      Strong proficiency in JavaScript, including DOM manipulation and the JavaScript object model</p><p>2.      Thorough understanding of React.js and its core principles</p><p>3.      Experience with popular React.js workflows (such as Flux or Redux)</p><p>4.      Experience in JavaScript, CSS, HTML</p><p>5.      Experience with RESTful APIs</p><p>6.      Knowledge of modern authorization mechanisms, such as JWT</p><p>7.      Familiarity with modern front-end build pipelines and tools</p><p>8.      Ability to understand business requirements and translate them into technical requirements</p><p>9.      Familiarity with code versioning tools Git</p>Preferred Competency Requirements<p>10.  Experience in any wireframing tool</p><p>11.  Experience with data structure libraries (e.g., Immutable.js)</p><p>12.  A knack for benchmarking and optimization</p>",https://www.jobstreet.com.my/en/job/front-end-developer-reactjs-5256946
Laravel / Java Full Stack Developer (Team Lead),9 hours ago,"<p><strong>Requirements</strong></p><ul><li>Bsc/Msc in Software Engineering with minimum 3 years full stack enterprise experiences.</li><li>Demonstrate advanced knowledge in PHP/Laravel or Java/J2EE, Java Script, JQuery, HTML5, CSS3, Ajax, Json and XML</li><li>Good knowledge in UI/UX responsive design and frontend development.</li><li>Excellent practical knowledge with one or more modern JS frameworks such as React, Vue.js or Angular JS, Bootstrap</li><li>In-depth Experience in backend PHP framework such as Laravel and/or Java frameworks such as Spring Framework, Spring Boot, Hibernate</li><li>Experience in CI/CD and pipeline creation using Jenkins</li><li>Development experience with one or more database engine MariaDB/MySQL/MSSQL/Oracle and able to design schema, ER and normalization of databases.</li><li>Proficient understanding of code versioning tools, such as Git, Jira</li><li>Familiar with Education industry and knowledge of Campus Management System is definitely a plus</li><li>Applicants are encouraged to showcase previous development works</li></ul><p><strong>Responsibilities</strong></p><ul><li>Design and develop full stack responsive web applications and mobile apps</li><li>Strong foundation in object-oriented design principles. web technologies, and web architecture</li><li>Able to apply design patterns and write highly scalable and reusable codes</li><li>Perform features coding, self-test automation, debugging, testing and troubleshooting throughout the application development process</li><li>Able to perform entire software development lifecycle activities from design, development, test and deployment to maintenance/upgrade</li><li>Extremely hands-on and able to independently carry out the entire development cycle as and when required by company</li><li>Require to study existing operation processes and come up with ideas to improve the processes by developing specific web application for the education industry.</li><li>Able to take pressure and meet deadline while delivering quality works.</li><li>DevOps experience is a plus</li></ul>",https://www.jobstreet.com.my/en/job/laravel-java-full-stack-developer-team-lead-5238186
MERN Stack Developer - Remote Work,1-Feb-23,"<p>Responsibilities </p><ul><li>Ability to translate Wireframes and PSD Designs into functional web apps using HTML5, React, TypeScript, Next and Node.js</li><li>Architect scalable web architectures</li><li>Develop and maintain front end and back end website architecture</li><li>Ensure cross-platform optimization for mobile devices and responsive design across various screen sizes, layouts and platforms</li><li>Deploy and maintain servers and databases for backend functionality</li><li>Creating RESTful services with Node.js</li><li>Create unit and Integration tests to ensure the quality of code</li><li>Manage source code version control with Git</li><li>Manage staging and production environments</li><li>Be responsive to change requests and feature requests</li><li>Build a training framework together with the tech team to onboard incoming junior developers.</li><li>Produce technical documentation</li><li>Good to have:</li><li style=""margin-left:30px"">Develop, test and implement smart contracts (erc20, erc721, erc1155, etc) on EVM-compatible chains</li><li style=""margin-left:30px"">Web hosting security, coding best practices and disaster recovery</li><li style=""margin-left:30px"">Cryptocurrency wallet private key management and security</li></ul><p>Qualifications</p><p>Experience</p><ul><li>1 - 2 years minimum MERN stack experience. However, front end developers are also encouraged to apply</li><li>Ability to work both independently and in collaborative teams to communicate design and build ideas effectively</li><li>Experience using asynchronous RESTful services</li></ul><p>Technical Skill Requirements</p><ul><li>HTML5</li><li>Git </li><li>JavaScript, TypeScript</li><li>Bootstrap, Tailwind CSS</li><li>React/Redux/Next.js</li><li>Node.js, Express, Nest.js</li><li>RESTful APIs</li><li>MySQL, PostGreSQL, MongoDB</li><li>Good to have:</li><li style=""margin-left:30px"">Solidity, Smart Contracts, Web3.js</li><li style=""margin-left:30px"">AWS services: ECS, RDS, S3, EC2, etc</li></ul>",https://www.jobstreet.com.my/en/job/mern-stack-developer-remote-work-5263026
FULL STACK DEVELOPER,2-Feb-23,"<p><strong>RESPONSIBILITIES</strong></p><ul><li>Design and implement user interfaces using JavaScript, HTML, CSS and Vue.js;</li><li>Develop and maintain the back-end of the software using Python, microservices architecture and .Net;</li><li>Intergrating the software with other systems, such as databases and thrird-party APIs;</li><li>Collaborating with other team members to design and implement new features and functionality;</li><li>Troubleshoot and debugging software issue;</li><li>Write and maintain technical documentation;</li><li>Keep up-to-date with the latest technologies and industry trends to improve the software and overall user experience.</li></ul><p><strong>REQUIREMENTS</strong></p><ul><li>Posses experience with Python, JavaScript, HTML, CSS, Vue.js, .Net, and Microservices</li><li>Preferred candidate with experience with Git and Agile methodologies</li><li>Strong debugging skills</li><li>Knowledge of access control system is a plus</li></ul>",https://www.jobstreet.com.my/en/job/full-stack-developer-5264439
Web Developer,30-Jan-23,"<p><strong><u>Benefit:</u></strong></p><ul><li>Annual Leave</li><li>Project Bonus</li><li>13th Annual Wages Supplement</li><li>Company will provide accommodation if required</li></ul><p><strong><em><u>Web Developer</u></em></strong></p><p><strong>Salary range: 4,500 - 8,500 +-</strong></p><p><strong><u>Job Responsibilities: </u></strong></p><ul><li>Analyse, identify and understand key user requirements.</li><li>Collaborate with frontend team, team leader, and backend team to ensure project working smoothly.</li><li>Develop and maintain products to boost operation and buiseness model. </li><li>Responsible for coding with maintainable, clean, and concise codebase.</li><li>Responsible for prepare unit test for products.</li><li>Maintain confidentiality of information and process.</li><li>Keen to learn and explore new knowledge.</li></ul><p><strong><u>Job Requirements:</u></strong></p><ul><li>Min Diploma / Degree in Computer Science or equivalent.</li><li>At least 3 year of React related developing experience. Familiar with Web development, HTML, CSS, Flexbox and etc.</li><li>Familiar with React Js Framework or React Native Framework.</li><li>Experience with MySQL, able to work with data warehouse and writing SQL scripts.</li><li>Proficiency in Javascript, Typescript, Reacts JS, Angular, Node JS, Flutter and etc.</li><li>Able to communicate in English and Mandarin.<em>(Candidates fluent in Mandarin preferred as role candidate have to deal with Mandarin speaking clients.)</em></li></ul>",https://www.jobstreet.com.my/en/job/web-developer-5259626
Senior IT Developer,18 hours ago,"<p>To support our extraordinary teams who build great products and contribute to our growth, we’re looking to add a <strong>Senior IT Developer </strong>to be in <strong>Bukit Minyak, Penang.</strong></p><p><strong>Here is a glimpse of what you'll do:</strong>           </p><ul><li>Designs and codes screen layouts, graphical user interfaces, printed outputs, and interfaces with other systems.</li><li>Compiles code into programs and corrects errors detected in compile process.</li><li> Creates test transactions and runs tests to find errors and confirm the program meets specifications.</li><li> Analyzes codes to find causes of errors and revises programs.</li><li>Writes and maintains documentation to describe program development, logic, coding, testing, changes, and corrections.</li></ul><p><strong>The experience we’re looking to add to our team:</strong></p><ul><li>Bachelor's Degree in IT, Computer Science, or Electronics / Electrical / Computer</li><li>Engineering, preferable with an Engineering background</li><li>Knowledge of ERP and MES will be added advantage.</li><li>Knowledge of Industrial 4.0 will be added advantage.</li><li>Knowledge of ASP.NET, C#, Visual Studio.</li><li>Database SQL2016, Oracle, etc.</li><li>Mobile application development using Xamarin will be added advantage.</li></ul><p><strong>Here are a few examples of what you’ll get for the great work you provide:</strong></p><ul><li>Medical benefits, dental, vision</li><li>Life Insurance</li><li>Paid Time Off</li><li>Bonuses</li></ul><p>KR40</p>",https://www.jobstreet.com.my/en/job/senior-it-developer-5266867
PHP 软件工程师 | PHP Programmer,2-Feb-23,"<p><strong>工作范围</strong></p><ul><li>申请者必须对网络操作有良好知识。</li><li>能够与同事之间保持良好沟通和拥有团队精神意识。</li><li>工作范围包括维持及增强现有项目的网站数据与设计等等。</li><li>在网络安全方面拥有一定的知识，能够保护系统数据并免受各种攻击，漏洞和网络攻击。</li><li>负责系统维护。</li></ul><p><strong>申请需求</strong></p><ul><li>语言要求 ： 华语，英语。</li><li>拥有团队精神，好学及个人解决问题能力。</li><li>技术要求：Programming (PHP为主), HTML, CSS, JS, AJAX等等。</li><li>对MVC framework有一定的了解。</li><li>强大的领导能力和多任务处理能力。</li><li>拥有优秀的沟通和书写技巧。</li><li>注重细节、善于分析、有条理的人。</li><li>良好的中文能力。</li><li>仅限本地马来西亚人。</li></ul><p><strong>Job Description:</strong></p><ul><li>Strong understanding of the web development cycle and programming techniques and tools.</li><li>Ability to work independently or with a group.</li><li>The scope of work includes maintaining and enhancing the website data and design of existing projects.</li><li>Possess certain knowledge in cybersecurity and be able to protect system data from various attacks, vulnerabilities and cyberattacks.</li><li>Responsible for system maintenance.</li></ul><p><strong>Requirements</strong>:</p><ul><li>Knowledge and skills with Programming (PHP is the main), HTML, CSS, JS, AJAX &amp; etc.</li><li>Experience with MVC framework is an added advantage.</li><li>Strong leadership and multitasking skills.</li><li>Excellent verbal and written communication skills.</li><li>Detail-oriented, analytical, and organised person.</li><li>Able to read Mandarin.</li><li>Local Malaysian only.</li></ul>",https://www.jobstreet.com.my/en/job/php-%E8%BD%AF%E4%BB%B6%E5%B7%A5%E7%A8%8B%E5%B8%88-%7C-php-programmer-5263772
Full Stack Developer,31-Jan-23,"<p>Responsibilities:</p><p>- To design, develop and maintain full stack web applications.</p><p>- Provide technical support to customers.</p><p>Requirements:</p><p>- Candidate must possess at least Diploma in Computer Science/ Information Technology or its equivalent.</p><p>- Experience in Web and mobile application development.</p><p>- Experience in using MySQL database.</p><p>- Working knowledge of PHP, Javascript, HTML and CSS</p><p>- Other relevant skills like Bash scripting, Android, IOS, NodeJS, C#, Delphi, Python, Keras, VMWare and networking will be an advantage.</p><p>- Working knowledge of native mobile development or cross platform development is an advantage.</p><p>- Must be able to speak and write fluent English as well as can understand and speak Mandarin.</p><p>- Minimum of 2 years working experience in similar field.</p><p>- Open for Malaysian only.</p>",https://www.jobstreet.com.my/en/job/full-stack-developer-5247978
Full Stack Developer,1-Feb-23,"<p>We are looking for a dedicated personality to join our family as a Full Stack Developer.</p><p><strong>You will play an important role in:</strong> </p><ul><li>Managing the complete software development process from conception to deployment</li><li>Maintaining and upgrading the software following deployment</li><li>Managing the end-to-end life cycle for the production of software and applications</li><li>Overseeing and guiding the analyzing, writing, building, and deployment of software </li><li>Modifying and testing changes to previously developed programs</li><li>Debugging and resolving technical problems that arise.</li><li>Recommending changes to existing Java infrastructure.</li></ul><p><strong>To succeed in this role, we will need you to have:</strong> </p><ul><li>At least Diploma, Bachelor's degree in Information Technology or related degree</li><li>Previous working experience in Java development for at least 5 years</li><li>Proficiency with fundamental front-end languages such as HTML, CSS, and JavaScript.</li><li>Familiarity with JavaScript frameworks such as Angular JS, React, and Amber.</li><li>Good command in English</li></ul><p><strong>Must have skills:</strong></p><ul><li>JAVA, JavaScript</li><li>Webservices</li><li>HTML</li><li>SQL</li></ul><p><strong>Nice to have skills:</strong></p><ul><li>jQuery</li><li>CSS3</li><li>HTML5</li></ul><p><strong>What are we providing to you in return of your skills and hard work:</strong></p><ul><li>We practise normal working hours from Monday to Friday so that you can spend quality time on weekends with your family and friends </li><li>You will be in good hands as we provide comprehensive training so that you can succeed in your new role </li><li>We fall sick sometimes. Not to worry, medical coverage is on us. </li><li>We value your hard work and your dedication towards the company. Performance bonus will be provided on annual basis. </li><li>Relying on public transportation? Good news, our office is nearby to Taman Tun Dr Ismail - MRT</li></ul><p>Are you ready to make that career shift &amp; grow your career with us? Click the ‘<strong>Apply Now</strong>’ button and hope to get in touch with you soon.</p>",https://www.jobstreet.com.my/en/job/full-stack-developer-5249322
UI developer,30-Jan-23,"<ul><li>Highly skilled in HTML5, CSS, JavaScript, jQuery.</li><li>Prior experience in developing complex and responsive user interfaces.</li><li>Convert mock-up to responsive &amp;amp; optimized design web-pages</li><li>Expertise in Custom Page &amp; Email Templates creation</li><li>Experience in performance optimization of UI components.</li><li>Good knowledge of Object-Oriented Programming.</li><li>Develop features to enhance the user experience.</li><li>Write reusable code &amp;amp; document new implementation for future use</li><li>Understand SEO principle</li><li>Familiar with e-commerce platforms is an added advantage</li><li>Familiar in C# &amp;ASP.NET is an added advantage</li><li>Familiar with third party pixel implementation is an added advantage</li></ul>",https://www.jobstreet.com.my/en/job/ui-developer-10387687/origin/sg
Web Designer,2-Feb-23,"<br />We are an international company looking for highly motivated and energetic individuals to apply for the following position. Successful candidates can look forward to a challenging and rewarding career.Graphic Designer Kedah - Pekan Asun<strong>Responsibilities: </strong>·        To create, design and develop packages &amp; websites from concept to production.·        Responsible to create, design, develop and maintain apps in android and IOS platforms.·        To prepare seasonal greeting posters and also seasonal greeting template for websites.·        Responsible to assemble final artwork layout file for print production.·        To undertake photography of products for our in-house and global use.·        To undertake video for our in-house and global use.·        To manage and keep up to date all in-house artwork amendment records.·        Any other duties which may be required from time to time as assigned by management.<strong> </strong><strong>Requirements:</strong>•          A degree in Graphic Design / Art or equivalent.•          Experience with  Adobe design software (Photoshop, Adobe Illustrator,           Premier etc.), Android studio, Xcode and Blender Software.•          At least 2 year of working experience in related field(s).•          Required language(s): English &amp; Malay,•          With great creativity, passion, responsibility and positive working attitude.•          Able to meet short deadlines with minimum supervision and work under           pressure.•          Knowledge of copyright, barcode and trademark.·                    Experience in branding and packaging design (Consumer Packaged          Goods).",https://www.jobstreet.com.my/en/job/web-designer-5250175
Junior Backend Developer (Golang),2-Feb-23,"<p><strong>Job Highlights:</strong></p><ul><li>Medical and Dental Benefits</li><li>Annual Wage Supplement</li><li>Fun &amp; Friendly Working Environment</li><li>Holistic Career Progression Pathways</li></ul><p><strong>Job Description:</strong></p><ul><li>Responsible for maintaining existing GO based microservices, along with developing new backend services on the platform</li><li>Conduct research and development to evaluate emerging technologies and their potential to optimize existing platforms</li><li>Design, develop, test and implement applications</li><li>Utilizing available methodologies and resources to solve existing complex problems</li><li>Provide information reports for decision making through regular complex data processing and analysis</li></ul><p><strong>Job Requirements</strong></p><ul><li>A Bachelor’s Degree in Computer Science/Information Technology or equivalent</li><li>Possesses minimally 2 years of Go development experience, understand the operation principle of Go language, along with the ability to skilfully use Golang for web and microservice application development</li><li>Familiar with utilizing the Vue framework to develop specific projects, and can independently package reusable components</li><li>Familiar with common components such as restful API, Redis, Mysql, GIT, Linux, Nosql, message queue etc.</li><li>Experience with source code control systems on Git</li></ul><p><strong><u>How to Apply</u></strong></p><p>Please apply along with your personal portfolio which ideally showcases some of the past projects that you have contributed to, and with your latest resume attached.</p><p>Aaron Tan: R22104642</p>",https://www.jobstreet.com.my/en/job/junior-backend-developer-golang-10400517/origin/sg
Junior Backend Engineer (Golang),2-Feb-23,"<p>A reputable tech organization with a strong focus on their own in-house sports related web and application projects. They are currently seeking like-minded, opportunists, and career-driven individuals to join in their journey to reach greater heights!</p><p><strong>Job Highlights:</strong></p><ul><li>Medical and Dental Benefits</li><li>Annual Wage Supplement</li><li>Fun &amp; Friendly Working Environment</li><li>Holistic Career Progression Pathways</li></ul><p><strong>Job Description:</strong></p><ul><li>Responsible for the development and optimization of the background logic and interface functions of the mainline product App and web system, promotion activities, etc.</li><li>Ensuring product quality and development progress by communicating with design, product, and related personnel</li><li>Improving user experience by maintaining and optimizing backend product performance</li><li>Work closely with front-end developers in ensuring the realization and operation of project function</li></ul><p><strong>Job Requirements</strong></p><ul><li>Possesses a solid Golang foundation, and experience in using Beego, Gin and other common backend website frameworks</li><li>Knowledge in common programming language such as Golang, C#, Java, Python etc.</li><li>Familiar with MySQL database, related technologies and tools, and experience in optimizing database performance bottlenecks; familiar with NoSql databases such as MongoDB and Redis</li><li>Strong proficiency in basic data structure knowledge and understand common design patterns</li><li>Familiar with Linux systems, network programming, and multi-thread programming technology</li><li>Possesses certain practical experience in continuous testing, integration, and deployment (SDLC)</li></ul><p><strong><u>How to Apply</u></strong></p><p>Please apply along with your personal portfolio which ideally showcases some of the past projects that you have contributed to, and with your latest resume attached.</p><p>Aaron Tan: R22104642</p>",https://www.jobstreet.com.my/en/job/junior-backend-engineer-golang-10400498/origin/sg
FULL STACK DEVELOPER,1-Feb-23,"<p><strong><u>Responsibilities:</u></strong></p><p>Your role will be developing and maintaining both customer facing and in-house applications/integrations in the blockchain security space. Development can focus from initial PoC to full production product, building upon blockchain foundation layer and other technology stacks to solve interesting real-world problems in a variety of sectors. This role represents an excellent opportunity to be hands on and involved in the latest cybersecurity and blockchain techniques and technologies and suits an engineer who is interested and committed. Challenging and rewarding projects as standard.</p><p>Day-to-day duties vary by project/engagement and include different programming languages, technologies and environments. Experience with enterprise software development process, best practices and tools involved</p><p>·                 Unit test design and implementation</p><p>·                 Testing on user interfaces, and calculation</p><p>·                 Understanding on Software Architecture</p><p>·                 Interested in researching of Smart Contract, ERC Standard, NFT Marketplace, NFT Gaming, Metaverse system development</p><p>·                 Learn new technical concepts and software languages as needed</p><p>·                 Analyse and categorize issues from UAT for Fullstack engineer</p><p><strong><u>Requirements:</u></strong></p><p>·                 Familiar with fundamental front-end languages such as HTML, CSS, and JavaScript.</p><p>·                 Experience working in either one JavaScript framework such as React js, Vue js or Angular js. </p><p>·                 Experience working in server side languages such as C# with .Net Core and Node js.</p><p>·                 Experience working in database technology such as MSSQL, MongoDB and Firebase.</p><p>·                 Experience with both frontend and backend development.</p><p>·                 Knowledge of writing unit tests, automated testing tools, UAT management</p><p>·                 Knowledge of browser and server-side troubleshooting and debugging practices and techniques</p><p>·                 Knowledge of both consuming and designing RESTful APIs</p><p>·                 Able to work under own initiative and as part of a small team</p><p>·                 Passionate in a Startup environment </p><p>·                 Work in Malaysia together with Singapore, Malaysia and Philippine team</p>",https://www.jobstreet.com.my/en/job/full-stack-developer-10394404/origin/sg
