jobTitle,postedDate,jobDescription,jobUrl
System Support Engineer (Software Developer),30-Jan-23,"<p>Duties and Responsibilities:</p><ul><li>Provides support to applications implemented at client sites. Debug and Fix existing software programs, develop new software program and implement customization features at client sites.</li><li>Keep the applications up and running whenever incident raised by clients within SLAs defined.</li><li>Respond to emergency callout, provide first level diagnosis of problems and escalate as and when necessary.</li><li>Monitor incident tickets raised in Cardzone support portal and work closely on open tickets until the issues are resolved.</li><li>To support multiple clients at a time.</li><li>To work on non- business hours in case emergency or urgent issue raised by clients.</li><li>Work independently, take responsibilities on incidents support. </li><li>Learn and apply Domain Knowledge (Payments, POS, ATM, Financial Switching) into software code deliverables.</li><li>Design and build iOS and Andriod mobile application</li><li>Good Knowledge of Andriod &amp; iOS SDK’s</li><li>A portfolio of iOS/Andriod apps in the PlayStore/App Store is a plus</li><li>Hands on experience with Andriod studio &amp; gradle build system</li><li>Location and Map API’s</li></ul><p>Qualifications &amp; Experience:</p><ul><li>Candidate must possess at least a Bachelor's Degree, Post Graduate Diploma, Professional Degree, Computer Science/Information Technology or equivalent.</li><li>Required skill(s): Java - J2SE, J2EE</li><li>Experience in JavaScript and JavaScript libraries</li><li>Knowledge in HTML and CSS</li><li>Knowledge in database server such as Oracle, DB2, MySQL, etc.</li><li>Knowledge in web application server such as Websphere, Oc4j, Jboss, Tomcat, etc.</li><li>Knowledge in Unix Shell Command would be an advantage.</li><li>Knowledge in card management or payment system, mobile application development, ISO8583, NDC+ would be an advantage.</li><li>Strong technical, analytical and problem solving skills.</li><li>Production System Support Experience.</li><li>Applicants must be willing to work in Bangsar South and work onsite (either local or overseas if required).</li><li>Must be team player.</li><li>Able to lead and mentor the team members (Senior position).</li><li>Fresh graduates/Entry level applicants are welcome to apply.</li><li>Able to travel overseas.</li></ul><p><strong>Company benefits :</strong></p><ul><li><strong>Attractive remuneration package</strong></li><li><strong>Outpatient Medical, Dental and Optical Claim</strong></li><li><strong>insurance coverage for hospitalization for self and Immediate family.</strong></li><li><strong>Per-diem travel allowance provided</strong></li><li><strong>Anniversary Annual Leave- Accumulated to max 20days</strong></li><li><strong>Yearly Company trip</strong></li></ul>",https://www.jobstreet.com.my/en/job/system-support-engineer-software-developer-5260526
Software Developer/ Software Analyst,2-Feb-23,"<p><strong>Company Background:</strong></p><p><strong>IT Consulting Company (MNC)</strong></p><p><strong>You will have chance to work at front-end, back-end, mobile tech, API and low code developer. </strong></p><p>Cloud is transforming the way technology enables the business. It represents a radical shift in how IT services are obtained, used, and managed. Companies are navigating through the various cloud options</p><p>and deciding between private, public, or a combination across different and dynamic provider ecosystems. Our cloud specialists guide our clients through multi-year journeys from the case for change through implementation across all dimensions of cloud - business alignment, technology architecture and design, cloud application on-boarding, and transforming their operating model – to help solve our client’s most complex issues with the focus on value creation.</p><p><strong>Job Summary:</strong></p><p>As an Software Developer/Analyst, you are part of a tech team who will do the tech customization, cloud integration.</p><p>You will put future-forward thinking into projects that push the edges of technology to support the change of our clients. You will establish and nurture positive working relationships with teams and clients with the intention to exceed client expectations.</p><p>·      You will develop middle logic layer and backend handoff to partnering systems.</p><p>·      You will involve in database design and development.</p><p>·      You will perform primary and secondary research, conduct analyses and appropriate modelling tasks that feeds directly into the development of technology-enabled solutions for tackling our clients’ complex business problems.</p><p>·      You will leverage on your training in technology, utilize analytical abilities and communication skills to support the project teams in delivery of our digital solution architectures and in development of work products that addresses our clients’ business needs and help achieve their strategic goals.</p><p>·      You will support the project teams in developing presentation materials and in coordination of communications with the client.</p><p>·      You will assist the project teams in delivery of business-driven, technology-enabled solutions to help our clients meet pressing challenges and seize opportunities in their respective markets.</p><p>·      You will work with diverse and talented project team members to solve problems, improve performance, and generate value for our clients across all industries.</p><p>·      You will uphold the firm’s standards and ethos in working with fellow team members and in your interactions with the clients.</p><p>·      You will support business development efforts by contributing directly to the preparation, development of proposals, presentations and publications.</p><p><strong>Requirements:</strong></p><p>·      You will be responsible for management and delivery of a system(s) within a platform leveraging agile practices, by leveraging existing experience of working in an agile environment.</p><p>·      The right person will be a detailed and hands-on developer with at least 2-4 years of relevant experience </p><p>·      <strong>Good programming languages: Java/ .Net/ Kotlin/ Swift/ Outsystems</strong></p><p>·      Strong technical skills in<strong> Front-end (React, Vue, Angular, Webpack) </strong>OR<strong> Back-end (Spring boot, Struts, Spring frameworks, Ruby on Rails, Web Server, Restful APIs)</strong></p><p>·      <strong>Experience in delivering solutions on cloud platforms.</strong></p><p>·      Technical proficiency including systems development experience, strong troubleshooting and problem-solving skills, and issue management in a multi-platform environment</p><p>·      Experience with cloud native applications and serverless design is an advantage</p><p>·      Demonstrated skills in communication (oral, written, presentation), analysis, problem solving and short term and long-term planning</p><p>·      Demonstrated portfolio of work showcasing technical competence</p><p>·      An appreciation of the consulting lifestyle and ability to travel (both locally and abroad) is a pre-requisite to fit to our short-term and long-term project assignment.</p>",https://www.jobstreet.com.my/en/job/software-developer-software-analyst-5264210
Java Software Engineer,2-Feb-23,"<p>We are constantly evolving and looking for new opportunities to expand our businesses, and we are currently looking for Software Engineer (Java Developer) to be part of our Credit Bureau Malaysia IT team.</p><p>For more info, please visit: https://www.creditbureau.com.my/</p><p><strong>Job Duties:</strong></p><ul><li>Analyse, design, and develop IT solutions which includes a range of activities from designing, debugging, coding, unit/automated testing and documenting, building and launching new features.</li><li>Address problems of system integration, compatibility and multiple platforms.</li><li>Troubleshoot production problem related to software application.</li><li>Assist in the evaluation and recommendation of application software packages, continuous application integration and testing tools.</li><li>Assists in project planning phase and support users during implementation.</li><li>Perform code review of the developed product.</li><li>Facilitate the business requirement gathering and functional specification walk through for simple complexity project.</li><li>Analyse and support any bugs or issues reported by users.</li><li>Create necessary documentation relating to work produced to ensure maintainability.</li><li>Any other task assigned by management.</li></ul><p><strong>Job Requirements:</strong></p><ul><li>Candidate must possess at least a Bachelor's Degree in Computer Science / IT or equivalent;</li><li>Minimum 2-5 years of working experience in related field;</li><li>Knowledge on web services standards, technologies, SQL and Java.</li><li>Familiar with building architecture and design solutions.</li><li>Experience in supporting, modifying and maintaining code/system developed by other.</li><li>Experience with Oracle database is an added advantage</li><li>Hands-on experience with the entire software development life cycle.</li><li>Strong organizational skills, able to multi task and ability to work independently to meet deadlines</li><li>Good communication and interpersonal skills.</li><li>Able to communicate directly with external parties.</li><li>Responsive and accountable for every issue recorded till resolution.</li><li>Attention to details and strong work ethic.</li></ul><p><em>*Our recruitment team will reach out to shortlisted candidates only.</em></p>",https://www.jobstreet.com.my/en/job/java-software-engineer-5251656
Full Stack .NET Core Senior Software Developer,21-Jan-23,"<p>e-Tools Software is an Australian company providing market leading Aged Care software with a strong history of success. It has operated for nearly 20 years and has a stable, vibrant, creative and success focused development team.</p><p>e-Tools has identified further expansion opportunities and more quality team members are needed. The company offers security, an attractive package, career advancement, challenge, collaboration, and the ability for the right applicant to excel in his/her chosen profession.</p><p>With a rapidly expanding suite of cloud-based software and mobile applications, the successful applicant will have an exciting opportunity to apply contemporary technologies to deliver real life solutions.</p><p>e-Tools also recognises the structural change to contractual work and employment worldwide following COVID and the tendency now, for people to work from home as a preferred option. e-Tools will be offering suitable candidates, on a contractual or employment basis, Working From Home arrangement.</p><p><strong>Technical Skills:</strong></p><ul><li>Competent in Microsoft.net 3.5 to 4.8 framework, .Net Core 3, and advance level expertise in C#, ASP core/.net, Web API and Entity framework.</li><li><strong><u>Must </u></strong>have hands-on professional experience on <strong>React.JS</strong></li><li>Hands-on professional experience with high proficiency on JavaScript, Bootstrap, jQuery, CSS, and HTML.</li><li>Hands-on professional experience on SQL Server, Database design, Optimisation and Performance.</li><li>Hands-on experience on SOLID principles, GIT</li><li>Agile / JIRA, test driven development and focus on clean code, performance, and optimisation.</li><li>AWS cloud-infrastructure experience is a bonus</li></ul><p><strong>Responsible for:</strong></p><ul><li>developing of new and enhancement of existing applications.</li><li>assisting in setting, directing, and overseeing the company’s product development and technical policies, objectives, and initiatives.</li><li>assisting in setting short- and long-term product development and technical strategies and evaluating the effectiveness of current development and technical activities.</li><li>recommending product enhancements to improve customer satisfaction in using the products.</li></ul><p><strong>Education and Experience:</strong></p><ul><li>Appropriate tertiary IT qualifications</li><li>5+ years of professional experience in developing web-based applications in a commercial environment</li><li>Excellent communication and leadership skills</li><li>Customer service and delivery focused</li></ul><p><strong> Attributes:</strong></p><ul><li>Ability to work independently and self-manage daily tasks to meet deadlines</li><li>Fast learner and will adapt to the job needing to be done</li><li>Methodical, logical approach to problem-solving</li><li>Approachable, friendly manner</li></ul><p>For more info please visit our website www.e-tools.com.au </p>",https://www.jobstreet.com.my/en/job/full-stack-.net-core-senior-software-developer-5244193
Programmer/Software Developer,1-Feb-23,"<p><strong>Responsibilities:</strong></p><p>• Participate in the complete software development life cycle.</p><p>• Plans, develops, tests, and documents computer programs according to specifications, applying knowledge of programming techniques and methodologies.</p><p>• Prepare test data, test scripts and test coded programs thoroughly to validate completeness and accuracy.</p><p>• Prepare development documentation (Functional, Program, User Specifications, Comment in program).</p><p>• Assist in design of systems and analysis of program specifications.</p><p>• Maintain current knowledge of standard programming languages, coding methods, operational requirements.</p><p>• Perform installation, deployment of system and perform system support.</p><p>• Perform unit testing and system integration, system analysis, design, testing and documentation when needed.</p><p>• Provide technical support.</p><p><strong>Requirements:</strong></p><p>• Possess at least an Advanced Diploma, Bachelor's Degree, or Master's Degree, in Computer Science / Information Technology, or equivalent.</p><p>• Good knowledge of programming fundamentals.</p><p>• Proficiency in programming (Java, Hibernates and Webservices /Javascript/C/C++/C#/VB/.Net/Angular/Node.Js/Android &amp; IOS mobile development).</p><p>• Good command of English, ability to converse in Mandarin will be a plus point.</p><p>• Good interpersonal skills, a team player and able to work independently.</p><p>• Must be analytical and a problem-solver. • Willing to travel and be based overseas if needed.</p><p>• Both Junior and Senior-at least 3 years experience positions available.</p><p>• Fresh graduates are encouraged to apply.</p><p>• Only Malaysian citizens will be considered.</p>",https://www.jobstreet.com.my/en/job/programmer-software-developer-5262837
JUNIOR SOFTWARE DEVELOPER,30-Jan-23,"<p><strong><u>Job Summary</u></strong></p><p>Your Role as Junior Software Developer job description includes:</p><ul><li>Improving system quality by identifying issues and bugs.</li><li>Maintaining and improving existing codes.</li><li>Communicate with colleagues and Head of Departments to improve/maintain API.</li><li>Providing written knowledge transfer materials and standard operating procedures.</li><li>Create and expanding web system version.</li></ul><p><u>Job Requirement</u></p><ul><li>Candidate must possess at least Bachelor's Degree in Computer Science / Information Technology or equivalent</li><li>Required language(s): Bahasa Malaysia, English</li><li>Required Skill(s): MySQL, HTML, CSS, Javascript, JQUERY, PHP, C#</li><li>Candidate will act as a Software Engineer/Programmer for this job position.</li><li>Knowledge in Object Oriented design programming, web services (rest, soap), API environment, web user interface design will be added advantage.</li><li>The ability to converse in Mandarin is an added advantage to being able to communicate and understand what the customer needs.</li><li>Preferably Entry Level specialized in IT/Computer - Software or equivalent</li><li>Fresh Graduates are encouraged to apply</li><li>Vacancies available: 4-6</li></ul>",https://www.jobstreet.com.my/en/job/junior-software-developer-5259459
Software developer (Java/Javascript/React/.Net/PHP etc),31-Jan-23,"<p><strong>Note: Hi job seekers, we have plenty of clients looking for experienced software developers/engineers who is familiar with any of the programming languages either Java/Javascript/.Net/PHP/React. Feel free to apply and if there's matching profiles, we'll contact you!</strong></p><p>Location: KL &amp; Selangor areas</p><p>Below JD is for Java developer role:</p><p><u>Requirements</u></p><p>• Candidate is expected to have an understanding on how to develop Java applications using ORM framework, Web services, RDBMS in order to build advanced Enterprise Java solutions.</p><p>• Understanding concepts related to scalability, high availability, security, the general use of adapters and workload</p><p>• Knowledge in Linux based operating system will be an advantage.</p><p>• Knowledge in using Open Source framework will be an advantage.</p><p>• Knowledge in NoSQL technologies will be an advantage.</p><p><u>Qualifications</u></p><p>• Understanding on Java fundamentals</p><p>• Basic understanding of JSON and REST API</p><p>• Basic understanding of Spring Framework</p><p>• Familiar with the concepts of Enterprise Architecture</p><p>• Must be able to work as a team player</p><p>• Must be able to work independently and can manage own workload</p><p>• Must be passionate in research &amp; development in the Open Source framework and Big Data technologies.</p>",https://www.jobstreet.com.my/en/job/software-developer-java-javascript-react-.net-php-etc-5261366
Senior Software Developer (Flutter/Laravel),31-Jan-23,"<p><strong>Are you driven, results-oriented and a team player?</strong></p><p>vimigo Technologies holds a strong track record with technology projects and has successfully built multiple apps and maintained it for 4 years and counting, which is used by over 500 companies. Getting a great product right is tough. It involves thoughtful choices about design, deep knowledge of the market, and making use of the right technologies. </p><p>Here at vimigo Technologies, we are a team of dedicated professionals with experience in bootstrapping a new product from the conception stage to supporting and actively monitoring one with mass adoption. It is in such a team that you learn the most, perform your best work, improve the fastest, and have the most fun. </p><p>As an Amazon Web Service (AWS) Cloud Technology Partner for the past 4 years who is also consulting, we understand the importance of aligning our philosophy with the client’s objectives. Stringent Quality Assurance Testing (QAT) and User Acceptance Testing (UAT) among other testing practices that we do are essential to our promise of quality delivery.</p><p>Our responsibilities continue beyond just developing a product. Growth and sustainability involve continuous cross-functional efforts — roadmap management, ongoing development, operational support, expert technical consulting, user acquisition, retention optimization, team-building, and more.</p><p>If this is a journey you’d like to embark on, keep reading!</p><p><strong>About the Job:</strong></p><p>We are looking for experienced talents in the area of web platforms, web architectures, coding standards, databases, AI technology and mobile apps. Multiple vacancies are available including Front-end, Back-end, Mobile (Flutter) or Full-stack.</p><p><strong>In this position you will:</strong></p><ul><li>Be involved in our product development, maintenance, and support of our own products, consisting of web and mobile applications.</li><li>Work closely with external/internal team in the areas of design requirement, sprints, coding, testing and deployments.</li><li>Ensure all the source codes are optimized, written and documented in compliance according to the company’s quality assurance standard.</li><li>Architect your work with abstraction, performance, scalability and cybersecurity in mind, that other engineers in your team will adopt, consume and build upon.</li><li>Uphold high engineering standards and bring consistency to our many processes and workflows.</li><li>Be a part of AGILE vibrant team that works on innovative and exciting projects!</li><li>Help educate/mentor colleagues and members of your team, to upskill them so they become better engineers and leaders. You will be looked to for guidance.</li></ul><p><strong>Technologies we use:</strong></p><p>We work with proven technologies &amp; stacks which allow us to bring value to our customers. You may expect to work with some of these technologies.</p><ul><li>Web &amp; Back-end: PHP, Laravel, Python, WordPress</li><li>Mobile applications: Dart, Flutter.</li><li>Database: PostgreSQL, MariaDB, MongoDB, Redis, MySQL.</li><li>Server: Linux, Apache, Nginx.</li><li>DevOps: AWS, Huawei Cloud</li><li>Good understanding of cloud environment, CI/CD, unit testing and validation is a bonus.</li></ul><p><strong>What you will need:</strong></p><ul><li>Minimum 2 years related working experience.</li><li>Have experience working in freelance projects would be a plus point</li><li>Possess excellent problem-solving and analytical skills.</li><li>Familiar with SME businesses/entrepreneurs will be a bonus to the projects.</li><li>Good understanding of Internet technology, standard and n-tier architecture, and OOP.</li><li>Open-minded to new solutions, forward-thinking and strong ability to adapt.</li><li>Must have a strong passion for programming and research new technologies</li></ul><p><strong>Company Awards:</strong></p><ul><li>Top 10 finalist of Create Alibaba Cloud Startup Contest 2019</li><li>AWS Cloud Partner</li><li>Featured in major media like Astro, Sinchew, The Star, Chinapress, Top10 CEO</li><li>Trusted by more than 3000 SMEs all over Malaysia and expanding regionally</li></ul><p>==========================================================</p><p><strong>Cool Perks - Best in Class Benefits</strong></p><p>Performance reward, health &amp; holiday incentives, transportation allowance, gadgets allowance and MORE!</p><p><strong>Cool Office Space</strong></p><p>Ergonomic seat and multiple monitors to ensure your workplace comfort, thinking corner with bean bags to encourage creative thinking, lounge areas and cold beverages all at your disposal to do your best work yet.</p><p><strong>Working Style</strong></p><p>A working style that allows you to work outside of a traditional office, have the flexibility to design your days, your own workspace and at the same time execute your works and surpass your goals professionally. </p><p><strong>Transport Convenience</strong></p><p>It's always convenient to reach our office, regardless of whether you are driving, taking the bus, MRT or LRT.</p><p><strong>Learning Opportunities</strong></p><p>Growth is part of our culture. We pride ourselves in giving our people the autonomy to excel in their roles and many avenues to develop their skills.</p><p><strong>Catered Foods and Drinks</strong></p><p>Enjoy unlimited supplies of snacks and drinks catered on the regular.</p><p><strong>FUN, FUN &amp; FUN</strong></p><p>Happy Fridays, birthday celebrations, seasonal celebrations, monthly team outings and more to bond as #vimigoteam</p><p><strong>Apply Now!</strong></p><p>Hey, thanks for reaching the end of this job advertisement. It shows that you are really interested in this job, let’s apply now and we are looking forward to meeting you up soon!</p><p><strong>For more info:</strong></p><p>Search Facebook/Youtube/ LinkedIn: VIMIGO</p><p>Phillip Choong (CTO &amp; CEO of vimigo Technologies)</p><p>Shane Mun (CEO of vimigo)</p><p>Websites:</p><p>sales.vimigoapp.com</p><p>www.vimigoapp.com</p><p>www.vimigotech.com</p>",https://www.jobstreet.com.my/en/job/senior-software-developer-flutter-laravel-5262481
Software Developer,30-Jan-23,"<p><strong> Responsibilities:</strong></p><ul><li>Technical Analysis based on Requirement</li><li>Develop Web Application with Technologies such as jQuery, React, Telerik Kendo</li><li>Develop Backend with Microsoft Net C#</li><li>Research &amp; Development for usages by Reputable Customers Banks, Insurance, Oil &amp; Gas, etc.</li><li>Full Stack Web Application Development &amp; Deployment</li></ul><p><strong> Key Requirements:</strong></p><ul><li>Interested and Passionate in Web Application and Front End Application</li><li>Self-Initiative and Keen to Learn</li><li>Good Understanding of Web, AJAX, C# NET</li><li>Software Developer experience will be plus point.</li><li>Fresh and Experience are encouraged to apply</li></ul><p><strong>Benefits:</strong></p><ul><li>Scalable Career Experience</li><li>Enterprise Industry Operation Exposures</li><li>Office Walking Distance to Public Transport</li><li>Work From Home Mode</li><li>Collaborative Team Oriented Culture</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-5260933
Senior .NET Software Developer (remote working allowed),31-Jan-23,"<p>We are a company that specializes in Physical and Cyber Security Solutions (CCTV, ACS, PIDS, PSIM, etc.). We are seeking highly-motivated and team-player individuals to join our team that dedicated to Quality, Growth and Success.</p><p>Senior .NET Software Developer</p><p>(Welcome qualified candidates from worldwide for remote working.)</p><p>Responsibilities:</p><p>· Design, develop and configure software modules, interfaces and components.</p><p>· Involved in every stage of SDLC .</p><p>· Perform code review / valid unit test cases / result.</p><p>· Apply knowledge of technologies, applications, methodologies, processes and tools to support the system.</p><p>· Enable other teams and foster growth-based mindset.</p><p>Requirements:</p><p>· Possess a Degree in Computer Science or equivalent.</p><p>· Possess minimum 3 years' Windows Application Development experience</p><p>· Possess minimum 3 years  hands on experience with developing and integrating REST APIs</p><p>· Strong expertise in C#. NET development</p><p>Bonus:</p><p>· Experienced in ASP.NET core Web API, Entity Framework</p><p>· Experienced in web frontend frameworks &amp; libraries - AngularJS, Bootstrap</p><p>· Knowledgeable in layered architecture and micro-services is a plus</p><p>· Experience with designing drag &amp; drop UI with diagrams, dashboard and other GUI based projects</p><p>· Experience with a full-scale production ready CMS (content management system)</p><p>· Experience working with remote data exchange via GraphQL/gRPC/REST</p><p>· Experience with message queue systems using RabbitMq or similar</p>",https://www.jobstreet.com.my/en/job/senior-.net-software-developer-remote-working-allowed-5261660
Software Developer (C#/.NET),30-Jan-23,"<p><strong>You will play an important role to:</strong></p><ul><li>Be a key member of core development team</li><li>Build prototypes for presentation and demonstration</li><li>Contribute to the application design and development effort</li><li>Liaise with the senior executives and project sponsors for project requirements &amp; deliverables</li></ul><p><strong>Requirements:</strong></p><ul><li>Candidate must possess at least Diploma/ Bachelor's Degree, Professional Degree in IT / Computer, Science/ Computer Engineering/ Business Information System/ Information System or equivalent.</li><li>At least 1 year hand-on experience .NET application</li><li>Sound knowledge of ASP.NET MVC, C#, Web API, Entity Framework, Bootstrap, Javascript, Jquery, HTML5, Git/ TFS</li><li>Experience in relational database, MySQL / MSSQL</li><li>Experienced in writing reusable codes/library and programming exposure is added advantage</li></ul><p><strong>What we offer:</strong></p><ul><li>Good salary range that based on experience</li><li>Career development, Skillset improvement</li><li>Parking allowance, Travelling allowance,</li><li>Annual bonus, Annual increment</li></ul><p><strong>How this career will benefit you?</strong></p><ul><li>You will pick up business knowledge and technology trend enablement</li><li>You will have local and overseas project engagement exposure</li><li>You will be able to upskill beyond a technical person to a high-performance technology consultant</li></ul><p>If you have any enquiries, feel free to reach out to us at 012-3843822 / 012-6853189 or apply here.</p>",https://www.jobstreet.com.my/en/job/software-developer-c-.net-5260892
Software Developer (Fullstack Developer) - MNC in Selangor,31-Jan-23,"<p><strong>Job Responsibilities</strong></p><ul><li>To provide assistance to Team Lead in managing day to day BAU operations and issue.</li><li>To assist IT team in providing L1 and L2 support for project related issues and CRs.</li><li>To develop and test CRs for BAU and project clients.</li><li>To participate in business discussion with users in providing technical resolution to users.</li><li>To participate in user requirement during project phase.</li><li>To develop use case and high level design during design stage.</li><li>To assist tester during UAT stage.</li><li>Technical document write ups as where and when required.</li><li>To assist in creating and generating operation and analytic reports for users and management team as where and when required.</li></ul><p><strong>Job Requirements and Skills Abilities</strong></p><ul><li> At least Bachelor Degree or professional qualification in Computer Science or a related discipline.</li><li>Minimum of 3 years experince in software development as fullstack developer.</li><li>Proficient in frontend programming using <strong>JavaScript, jQuery, Angular and React preferably Angular.</strong></li><li>Expertise in developing automated CI/CD solutions in an enterprise environment. </li><li>Proficient in frontend and backend development such as <strong>HTML, CSS, JavaScript, PHP, Java, Python, Ruby on Rails, and Node.js.</strong></li><li>Proficient in designing, building, and querying databases such as <strong>MySQL</strong></li><li>Quality mindset paired with critical thinking and attention to detail</li><li>Good understanding in Agile and Scrum methodologies.</li><li>Good written and spoken English </li><li>Strong analytical and problem-solving skills.</li><li>Good communication skills for coordinating work and sharing information about the project.</li></ul>",https://www.jobstreet.com.my/en/job/software-developer-fullstack-developer-mnc-in-selangor-5261319
Software Developer (Dell Boomi & .Net),31-Jan-23,"<p>Ceridian is a global leader in Human Capital Management technology. Simply put, we allow our customers to do the most complex things well (HR, Payroll, Benefits Administration, Workforce Management and Talent Management) and do them to scale.</p><p>Makes Work Life Better™ is our brand promise, not only to our customers, but to our employees as well. Our flagship platform, Dayforce, helps leaders make smart decisions based on data, strategy and intelligence that create value and maximize productivity. </p><p><strong>How do we make work life better? </strong></p><ul><li>By delivering an award-winning product, conceptualized and developed by award-winning leaders, that result in award-winning customer employee experiences </li><li>By hiring highly innovative, diverse talent that fully embraces and embodies our core values in everything they do: Customer Focus, Equity, Shared Ambition, Agility, Transparency, Optimism</li><li>By using modern technology, such as voice-activation with Dayforce Assistant and access to your money as soon as you earn it with Dayforce Wallet to stay in rhythm with the evolving demands of our 4 million global users</li></ul><p>We understand that no matter where you are, choosing a new employer is always one of life’s most stressful events. We encourage you to check us out at Ceridian.com to learn more about how we are impacting the world of work for our customers, employees and you!</p><p><strong>Location:</strong> Work is what you do, not where you go. For this role, we are open to remote work and can hire anywhere in the Malaysia.</p><p><strong>About the opportunity </strong></p><p>The Software Developer – Integration, is responsible for configuring, coding, and supporting Integration (Dell Boomi) /HRMS Platform to meet client project requirements and developments.</p><p>PeoplePay Product deployment/Integration team is looking for an experienced Software Developer to create and enhancement Human Resource Management Solutions (HRMS) and it integration system.</p><p>Your impact will be evident through your participation in the entire system development lifecycle of our software development, design, analysis and testing of our products. You will work closely and collaborate with Support team, Business Analyst, Product team and testing team to develop data migration and Integration processes to the solutions using identified development tools and technologies.</p><p>If you are a technology enthusiast, have passion for creating great software and possess one or more of the following qualifications, we want to talk to you.</p><p><strong>What you'll get to do </strong></p><ul><li><strong>Dell Boomi:</strong></li><li style=""margin-left:30px"">Provide subject matter expertise in the functional and technical design of Integration and related functions.</li><li style=""margin-left:30px"">Configure, map and Code within the Dell Boomi platform to support integration requirements such as data transformation, field mapping and advanced business logic.</li><li style=""margin-left:30px"">Participate in design workshops including but not limited to Management, Business Analysts, Developers and QA Testers.</li><li style=""margin-left:30px"">Support and participate in the Development and Testing process for new and enhanced Dell Boomi functions.</li><li style=""margin-left:30px"">As part of a team, contribute to the success of our projects, Client Support, and Ceridian’s business objectives</li><li><strong>.Net:</strong></li><li style=""margin-left:30px"">Profeciency with .Net technolies: ASP.Net, C#, .Net Framework</li><li style=""margin-left:30px"">Experience in Web API, Web Services, ESB Integration development</li><li style=""margin-left:30px"">Understanding of SOA framework and has experience in version control</li><li style=""margin-left:30px"">Work with System Analyst and Business user to have fully understanding of change request, issue and support pertaining to current business process.</li><li style=""margin-left:30px"">Produce Details Specification, write coding according to Requirement Specification</li><li style=""margin-left:30px"">Produce Technical Specification and work within timeframe complete the development</li><li style=""margin-left:30px"">Test the product according fix/change made to the system</li></ul><p><strong>What's in it for you</strong></p><ul><li>Encouragement to be the best version of yourself at and away from work:</li><li style=""margin-left:30px"">YOUnity diversity and inclusion programs</li><li style=""margin-left:30px"">Amazing time away from work programs </li><li>Support for your total well-being through our Live Well, Work Well programs targeting all aspects of your life</li><li>Recognition for your contributions through excellent pay, perks, and rewards</li><li>Giving where you’re living: volunteer days, Ceridian sponsored events, and our very own charity, Ceridian Cares</li><li>Opportunities to fuel your career growth through numerous internal and external programs and events</li></ul><p><strong>Skills and Experience we value</strong></p><ul><li>Suitable Degree qualification or equivalent industry experience.</li><li>Demonstrated and strong experience with the Dell Boomi Integration Platform.</li><li>Mid to high level coding skill in Java and JavaScript.</li><li>Thorough understanding of data structures and formats including XML, JSON, CSV and similar.</li><li>Background in software development with a particular focus upon Integration.</li><li>Experience with SDLC tools similar to Atlassian JIRA and Confluence.</li><li>Strong Information Technology experience and broad understanding of IT terminology and concepts.</li><li>Excellent written and spoken English skills.</li><li>Mid to high level skill with Microsoft Office tools, particularly MS-Word, Excel and PowerPoint</li></ul><p>#LI-Remote</p><p>Ceridian is fueled by the diversity of our talented employees. We are an equal opportunity employer and consider and embrace ALL individuals and what makes them unique. We believe our employees should be happy and healthy, with peace of mind and a sense of fulfillment. We provide our employees with comprehensive benefits for various life circumstances and needs, great opportunities for career development, and a balanced lifestyle to achieve personal and professional success. We encourage all individuals to apply for positions that fit their passions.  </p><p>We thank all applicants in advance for their interest in this position; however, only those selected for an interview will be contacted. If you are selected for an interview, you will be contacted by a Ceridian Recruiter with a ceridian.com email directly from our organization.</p>",https://www.jobstreet.com.my/en/job/software-developer-dell-boomi-.net-12757674/origin/ph
